dgx03,1786004447.309273460,P0, 95, 2444, 46.83, [N/A]
dgx03,1786004449.352787001,P0, 96, 2444, 46.38, [N/A]
dgx03,1786004451.403712020,P0, 96, 2444, 47.12, [N/A]
dgx03,1786004453.444981490,P0, 95, 2444, 47.09, [N/A]
dgx03,1786004455.482439976,P0, 96, 2444, 46.83, [N/A]
dgx03,1786004457.535202048,P0, 96, 2444, 47.11, [N/A]
dgx03,1786004459.576034325,P0, 95, 2444, 47.18, [N/A]
dgx03,1786004461.622734503,P0, 96, 2444, 47.38, [N/A]
dgx03,1786004463.669965150,P0, 95, 2444, 47.05, [N/A]
dgx03,1786004465.730302608,P0, 95, 2444, 46.90, [N/A]
dgx03,1786004467.774497587,P0, 96, 2444, 46.91, [N/A]
dgx03,1786004469.819783111,P0, 95, 2444, 47.19, [N/A]
dgx03,1786004471.867060762,P0, 96, 2444, 47.45, [N/A]
dgx03,1786004473.908803725,P0, 95, 2444, 47.16, [N/A]
dgx03,1786004475.952130831,P0, 95, 2444, 46.14, [N/A]
dgx03,1786004477.989553044,P0, 95, 2444, 48.49, [N/A]
dgx03,1786004480.027767883,P0, 96, 2444, 46.73, [N/A]
dgx03,1786004482.068239903,P0, 95, 2444, 47.01, [N/A]
dgx03,1786004484.120822308,P0, 96, 2444, 46.47, [N/A]
dgx03,1786004486.160500169,P0, 96, 2444, 46.58, [N/A]
dgx03,1786004488.199707735,P0, 96, 2444, 46.56, [N/A]
dgx03,1786004490.251894930,P0, 95, 2444, 46.58, [N/A]
dgx03,1786004492.293008357,P0, 95, 2444, 46.32, [N/A]
dgx03,1786004494.335233386,P0, 96, 2444, 46.25, [N/A]
dgx03,1786004496.390586219,P0, 95, 2444, 46.85, [N/A]
dgx03,1786004498.437562296,P0, 96, 2444, 46.57, [N/A]
dgx03,1786004500.479938608,P0, 95, 2444, 46.27, [N/A]
dgx03,1786004502.523264859,P0, 95, 2444, 47.04, [N/A]
dgx03,1786004504.567721527,P0, 96, 2444, 46.09, [N/A]
dgx03,1786004506.610293650,P0, 95, 2444, 46.14, [N/A]
dgx03,1786004508.655074634,P0, 96, 2444, 46.07, [N/A]
dgx03,1786004510.707814133,P0, 96, 2437, 46.74, [N/A]
dgx03,1786004512.747230513,P0, 95, 2444, 46.60, [N/A]
dgx03,1786004514.790719922,P0, 96, 2444, 46.52, [N/A]
dgx03,1786004516.833302494,P0, 96, 2444, 46.87, [N/A]
dgx03,1786004518.876563548,P0, 95, 2444, 55.52, [N/A]
dgx03,1786004520.912913616,P0, 96, 2444, 45.86, [N/A]
dgx03,1786004522.953470968,P0, 95, 2444, 45.99, [N/A]
dgx03,1786004525.003006446,P0, 96, 2444, 46.19, [N/A]
dgx03,1786004527.043305923,P0, 95, 2444, 46.28, [N/A]
dgx03,1786004529.086348451,P0, 95, 2444, 45.88, [N/A]
dgx03,1786004531.126241174,P0, 96, 2444, 46.57, [N/A]
dgx03,1786004533.182035866,P0, 95, 2437, 46.28, [N/A]
dgx03,1786004535.228715804,P0, 96, 2444, 46.39, [N/A]
dgx03,1786004537.267056777,P0, 96, 2444, 46.66, [N/A]
dgx03,1786004539.311205314,P0, 95, 2444, 46.67, [N/A]
dgx03,1786004541.348635264,P0, 96, 2444, 46.88, [N/A]
dgx03,1786004543.388828455,P0, 96, 2444, 46.57, [N/A]
dgx03,1786004545.430931452,P0, 95, 2444, 46.13, [N/A]
dgx03,1786004547.477892225,P0, 96, 2444, 46.34, [N/A]
dgx03,1786004549.535557454,P0, 95, 2444, 46.66, [N/A]
dgx03,1786004551.579616428,P0, 95, 2444, 47.02, [N/A]
dgx03,1786004553.620402879,P0, 96, 2444, 46.84, [N/A]
dgx03,1786004555.663031023,P0, 95, 2444, 46.79, [N/A]
dgx03,1786004557.715819465,P0, 95, 2437, 46.57, [N/A]
dgx03,1786004559.782462876,P0, 96, 2444, 60.25, [N/A]
dgx03,1786004561.825165086,P0, 95, 2444, 45.61, [N/A]
dgx03,1786004563.878848790,P0, 96, 2444, 45.86, [N/A]
dgx03,1786004565.937280031,P0, 96, 2444, 46.03, [N/A]
dgx03,1786004567.975385126,P0, 96, 2444, 46.20, [N/A]
dgx03,1786004570.023845959,P0, 95, 2444, 46.07, [N/A]
dgx03,1786004572.066339479,P0, 95, 2444, 46.47, [N/A]
dgx03,1786004574.123700124,P0, 96, 2444, 46.46, [N/A]
dgx03,1786004576.168404814,P0, 96, 2444, 45.53, [N/A]
dgx03,1786004578.218531918,P0, 95, 2444, 46.06, [N/A]
dgx03,1786004580.262782541,P0, 96, 2444, 46.12, [N/A]
dgx03,1786004582.306757987,P0, 96, 2444, 46.55, [N/A]
dgx03,1786004584.357216547,P0, 95, 2444, 46.53, [N/A]
dgx03,1786004586.401715906,P0, 96, 2444, 46.08, [N/A]
dgx03,1786004588.444017616,P0, 96, 2444, 46.24, [N/A]
dgx03,1786004590.487682286,P0, 96, 2444, 46.45, [N/A]
dgx03,1786004592.532861147,P0, 95, 2444, 46.37, [N/A]
dgx03,1786004594.578019694,P0, 95, 2444, 46.63, [N/A]
dgx03,1786004596.623586324,P0, 96, 2444, 46.45, [N/A]
dgx03,1786004598.678116489,P0, 95, 2444, 46.90, [N/A]
dgx03,1786004600.724728885,P0, 96, 2444, 55.56, [N/A]
dgx03,1786004602.763597065,P0, 95, 2444, 45.85, [N/A]
dgx03,1786004604.805561093,P0, 96, 2444, 46.23, [N/A]
dgx03,1786004606.862106567,P0, 95, 2444, 46.55, [N/A]
dgx03,1786004608.903808750,P0, 95, 2444, 46.52, [N/A]
dgx03,1786004610.946433975,P0, 96, 2444, 46.48, [N/A]
dgx03,1786004612.987489052,P0, 95, 2444, 46.23, [N/A]
dgx03,1786004615.032247767,P0, 96, 2444, 46.56, [N/A]
dgx03,1786004617.080869558,P0, 95, 2444, 46.97, [N/A]
dgx03,1786004619.128727613,P0, 95, 2444, 46.93, [N/A]
dgx03,1786004621.173123017,P0, 96, 2444, 46.95, [N/A]
dgx03,1786004623.212329296,P0, 96, 2444, 47.37, [N/A]
dgx03,1786004625.265679872,P0, 95, 2444, 47.31, [N/A]
dgx03,1786004627.307362167,P0, 96, 2444, 47.16, [N/A]
dgx03,1786004629.352909714,P0, 95, 2444, 46.76, [N/A]
dgx03,1786004631.405536789,P0, 96, 2444, 47.27, [N/A]
dgx03,1786004633.460363779,P0, 95, 2444, 47.33, [N/A]
dgx03,1786004635.504855731,P0, 95, 2444, 47.23, [N/A]
dgx03,1786004637.550335891,P0, 96, 2444, 47.20, [N/A]
dgx03,1786004639.589753058,P0, 95, 2444, 47.59, [N/A]
dgx03,1786004641.629948243,P0, 95, 2444, 49.91, [N/A]
dgx03,1786004643.661431423,P0, 95, 2444, 47.77, [N/A]
dgx03,1786004645.698264184,P0, 95, 2444, 48.16, [N/A]
dgx03,1786004647.737801435,P0, 96, 2444, 47.24, [N/A]
dgx03,1786004649.800743390,P0, 95, 2444, 47.16, [N/A]
dgx03,1786004651.847650876,P0, 95, 2444, 47.65, [N/A]
dgx03,1786004653.896919572,P0, 96, 2444, 47.23, [N/A]
dgx03,1786004655.940467113,P0, 95, 2444, 47.75, [N/A]
dgx03,1786004657.984045203,P0, 96, 2444, 46.82, [N/A]
dgx03,1786004660.026579815,P0, 95, 2444, 46.60, [N/A]
dgx03,1786004662.069582413,P0, 95, 2444, 47.74, [N/A]
dgx03,1786004664.107072832,P0, 96, 2444, 47.37, [N/A]
dgx03,1786004666.146158208,P0, 95, 2444, 46.85, [N/A]
dgx03,1786004668.192353175,P0, 95, 2444, 47.41, [N/A]
dgx03,1786004670.230339958,P0, 96, 2444, 47.36, [N/A]
dgx03,1786004672.279450778,P0, 95, 2444, 46.80, [N/A]
dgx03,1786004674.323519865,P0, 95, 2444, 46.57, [N/A]
dgx03,1786004676.366804911,P0, 96, 2444, 46.46, [N/A]
dgx03,1786004678.409174654,P0, 95, 2444, 46.83, [N/A]
dgx03,1786004680.456730588,P0, 95, 2444, 48.87, [N/A]
dgx03,1786004682.496969149,P0, 96, 2444, 47.66, [N/A]
dgx03,1786004684.549127216,P0, 95, 2444, 47.40, [N/A]
dgx03,1786004686.590492982,P0, 95, 2444, 46.99, [N/A]
dgx03,1786004688.634772372,P0, 95, 2444, 47.71, [N/A]
dgx03,1786004690.676791360,P0, 96, 2444, 47.19, [N/A]
dgx03,1786004692.721616325,P0, 96, 2444, 47.71, [N/A]
dgx03,1786004694.768039544,P0, 95, 2444, 46.69, [N/A]
dgx03,1786004696.809562836,P0, 96, 2444, 46.60, [N/A]
dgx03,1786004698.861786615,P0, 95, 2444, 47.53, [N/A]
dgx03,1786004700.901889250,P0, 95, 2444, 47.05, [N/A]
dgx03,1786004702.944716006,P0, 95, 2444, 47.08, [N/A]
dgx03,1786004704.988036460,P0, 96, 2444, 47.75, [N/A]
dgx03,1786004707.024254804,P0, 95, 2444, 47.88, [N/A]
dgx03,1786004709.073129020,P0, 96, 2444, 47.21, [N/A]
dgx03,1786004711.114280361,P0, 96, 2444, 47.26, [N/A]
dgx03,1786004713.158234030,P0, 95, 2444, 47.01, [N/A]
dgx03,1786004715.211105074,P0, 95, 2444, 47.79, [N/A]
dgx03,1786004717.264870471,P0, 96, 2444, 53.79, [N/A]
dgx03,1786004719.309159815,P0, 96, 2444, 48.45, [N/A]
dgx03,1786004721.352589264,P0, 95, 2444, 47.96, [N/A]
dgx03,1786004723.389413609,P0, 95, 2444, 47.93, [N/A]
dgx03,1786004725.444313162,P0, 95, 2444, 47.80, [N/A]
dgx03,1786004727.480059440,P0, 96, 2444, 47.83, [N/A]
dgx03,1786004729.524450166,P0, 95, 2444, 47.72, [N/A]
dgx03,1786004731.570476201,P0, 95, 2444, 47.55, [N/A]
dgx03,1786004733.617571980,P0, 96, 2444, 46.99, [N/A]
dgx03,1786004735.664340500,P0, 95, 2444, 47.47, [N/A]
dgx03,1786004737.702422421,P0, 95, 2444, 47.46, [N/A]
dgx03,1786004739.753000422,P0, 95, 2444, 47.36, [N/A]
dgx03,1786004741.792167419,P0, 96, 2444, 47.69, [N/A]
dgx03,1786004743.864969431,P0, 95, 2444, 47.84, [N/A]
dgx03,1786004745.930173768,P0, 95, 2444, 47.49, [N/A]
dgx03,1786004747.971772990,P0, 96, 2444, 47.21, [N/A]
dgx03,1786004750.011666193,P0, 95, 2444, 46.96, [N/A]
dgx03,1786004752.052213620,P0, 95, 2444, 47.01, [N/A]
dgx03,1786004754.105304743,P0, 0, 2411, 15.94, [N/A]
dgx03,1786004756.137868916,P0, 0, 2411, 15.69, [N/A]
dgx03,1786004758.164774765,P0, 0, 2411, 15.43, [N/A]
dgx03,1786004760.191303003,P0, 0, 2405, 15.10, [N/A]
dgx03,1786004762.221637485,P0, 0, 2405, 14.99, [N/A]
dgx03,1786004764.249604925,P0, 0, 2405, 14.87, [N/A]
dgx03,1786004766.281492833,P0, 0, 2405, 14.52, [N/A]
dgx03,1786004768.312281917,P0, 0, 2405, 14.37, [N/A]
dgx03,1786004770.344138745,P0, 0, 2405, 14.31, [N/A]
dgx03,1786004772.377186149,P0, 0, 2405, 14.23, [N/A]
dgx03,1786004774.404234300,P0, 0, 2405, 14.17, [N/A]
dgx03,1786004776.435469974,P0, 0, 2405, 14.17, [N/A]
dgx03,1786004778.468283853,P0, 0, 2405, 14.01, [N/A]
dgx03,1786004780.499265696,P0, 0, 2405, 14.03, [N/A]
dgx03,1786004782.533156457,P0, 0, 2405, 14.04, [N/A]
dgx03,1786004784.564984831,P0, 0, 2405, 13.96, [N/A]
dgx03,1786004786.595534815,P0, 0, 2405, 13.92, [N/A]
dgx03,1786004788.623575820,P0, 0, 2405, 13.87, [N/A]
dgx03,1786004790.657453062,P0, 0, 2405, 13.93, [N/A]
dgx03,1786004792.688758797,P0, 0, 2405, 13.82, [N/A]
dgx03,1786004794.717249379,P0, 0, 2405, 13.77, [N/A]
dgx03,1786004796.748824818,P0, 0, 2405, 13.79, [N/A]
dgx03,1786004798.776995281,P0, 0, 2405, 13.82, [N/A]
dgx03,1786004800.809473377,P0, 0, 2405, 13.60, [N/A]
dgx03,1786004802.837892807,P0, 0, 2405, 13.60, [N/A]
dgx03,1786004804.869247731,P0, 0, 2405, 13.53, [N/A]
dgx03,1786004806.897493265,P0, 0, 2405, 13.49, [N/A]
dgx03,1786004808.928470262,P0, 0, 2405, 13.51, [N/A]
dgx03,1786004810.955153776,P0, 0, 2405, 13.52, [N/A]
dgx03,1786004812.986856297,P0, 0, 2405, 13.45, [N/A]
dgx03,1786004815.020472925,P0, 0, 2405, 13.55, [N/A]
